T_K,rho_mol_m3,P_Pa,Z_PR
304.628200,5764.705882,7.006796718148e6,0.479885993390
304.628200,5882.352941,7.045787550655e6,0.472905294115
304.628200,6000.000000,7.082365833376e6,0.466039595191
304.628200,6117.647059,7.116616623480e6,0.459287751347
304.628200,6235.294118,7.148624202624e6,0.452648654645
304.628200,6352.941176,7.178472120413e6,0.446121233721
304.628200,6470.588235,7.206243236996e6,0.439704453058
304.628200,6588.235294,7.232019764854e6,0.433397312294
304.628200,6705.882353,7.255883309813e6,0.427198845549
304.628200,6823.529412,7.277914911335e6,0.421108120785
304.628200,6941.176471,7.298195082123e6,0.415124239190
304.628200,7058.823529,7.316803847086e6,0.409246334590
304.628200,7176.470588,7.333820781698e6,0.403473572885
304.628200,7294.117647,7.349325049796e6,0.397805151504
304.628200,7411.764706,7.363395440845e6,0.392240298891
304.628200,7529.411765,7.376110406720e6,0.386778274013
304.628200,7647.058824,7.387548098026e6,0.381418365881
304.628200,7764.705882,7.397786399999e6,0.376159893104
304.628200,7882.352941,7.406902968023e6,0.371002203459
304.628200,8000.000000,7.414975262791e6,0.365944673481
304.628200,8117.647059,7.422080585144e6,0.360986708070
304.628200,8235.294118,7.428296110623e6,0.356127740128
304.628200,8352.941176,7.433698923759e6,0.351367230203
304.628200,8470.588235,7.438366052142e6,0.346704666158
304.628200,8588.235294,7.442374500284e6,0.342139562860
304.628200,8705.882353,7.445801283317e6,0.337671461877
304.628200,8823.529412,7.448723460561e6,0.333299931207
304.628200,8941.176471,7.451218168967e6,0.329024565012
304.628200,9058.823529,7.453362656493e6,0.324844983374
304.628200,9176.470588,7.455234315421e6,0.320760832069
304.628200,9294.117647,7.456910715650e6,0.316771782352
304.628200,9411.764706,7.458469637994e6,0.312877530763
304.628200,9529.411765,7.459989107511e6,0.309077798949
304.628200,9647.058824,7.461547426896e6,0.305372333495
304.628200,9764.705882,7.463223209950e6,0.301760905780
304.628200,9882.352941,7.465095415177e6,0.298243311841
304.628200,10000.000000,7.467243379516e6,0.294819372254
304.628200,10117.647059,7.469746852245e6,0.291488932029
304.628200,10235.294118,7.472686029081e6,0.288251860527
304.628200,10352.941176,7.476141586514e6,0.285108051378
304.628200,10470.588235,7.480194716386e6,0.282057422426
304.628200,10588.235294,7.484927160759e6,0.279099915686
304.628200,10705.882353,7.490421247093e6,0.276235497306
304.628200,10823.529412,7.496759923763e6,0.273464157559
304.628200,10941.176471,7.504026795952e6,0.270785910835
304.628200,11058.823529,7.512306161933e6,0.268200795658
304.628200,11176.470588,7.521683049793e6,0.265708874710
304.628200,11294.117647,7.532243254608e6,0.263310234873
304.628200,11411.764706,7.544073376114e6,0.261004987286
304.628200,11529.411765,7.557260856901e6,0.258793267416
304.628200,11647.058824,7.571894021162e6,0.256675235139
304.628200,11764.705882,7.588062114027e6,0.254651074844
304.628200,11882.352941,7.605855341526e6,0.252720995545
304.628200,12000.000000,7.625364911201e6,0.250885231009
304.628200,12117.647059,7.646683073413e6,0.249144039905
304.628200,12235.294118,7.669903163380e6,0.247497705956
304.628200,12352.941176,7.695119643966e6,0.245946538121
304.628200,12470.588235,7.722428149291e6,0.244490870781
304.628200,12588.235294,7.751925529166e6,0.243131063945
304.628200,12705.882353,7.783709894413e6,0.241867503472
304.628200,12823.529412,7.817880663115e6,0.240700601312
304.628200,12941.176471,7.854538607813e6,0.239630795755
304.628200,13058.823529,7.893785903731e6,0.238658551707
304.628200,13176.470588,7.935726178034e6,0.237784360973
304.628200,13294.117647,7.980464560196e6,0.237008742570
304.628200,13411.764706,8.028107733509e6,0.236332243041
304.628200,13529.411765,8.078763987793e6,0.235755436803
304.628200,13647.058824,8.132543273340e6,0.235278926503
304.628200,13764.705882,8.189557256170e6,0.234903343398
304.628200,13882.352941,8.249919374632e6,0.234629347752
304.628200,14000.000000,8.313744897414e6,0.234457629252
304.628200,14117.647059,8.381150983024e6,0.234388907447
304.628200,14235.294118,8.452256740795e6,0.234423932207
304.628200,14352.941176,8.527183293483e6,0.234563484197
304.628200,14470.588235,8.606053841515e6,0.234808375386
304.628200,14588.235294,8.688993728965e6,0.235159449565
304.628200,14705.882353,8.776130511318e6,0.235617582893
304.628200,14823.529412,8.867594025098e6,0.236183684470
304.628200,14941.176471,8.963516459438e6,0.236858696930
304.628200,15058.823529,9.064032429665e6,0.237643597061
304.628200,15176.470588,9.169279052982e6,0.238539396448
304.628200,15294.117647,9.279396026341e6,0.239547142148
304.628200,15411.764706,9.394525706578e6,0.240667917386
304.628200,15529.411765,9.514813192914e6,0.241902842285
304.628200,15647.058824,9.640406411918e6,0.243253074620
304.628200,15764.705882,9.771456205020e6,0.244719810609
304.628200,15882.352941,9.908116418687e6,0.246304285726
304.628200,16000.000000,1.005054399737e7,0.248007775554
304.753200,2000.000000,3.919195362624e6,0.773364900096
304.753200,2117.647059,4.087857201089e6,0.761832818532
304.753200,2235.294118,4.250650879062e6,0.750478580431
304.753200,2352.941176,4.407717617258e6,0.739299195990
304.753200,2470.588235,4.559195612946e6,0.728291761924
304.753200,2588.235294,4.705220151465e6,0.717453458805
304.753200,2705.882353,4.845923713709e6,0.706781548513
304.753200,2823.529412,4.981436079778e6,0.696273371778
304.753200,2941.176471,5.111884428960e6,0.685926345830
304.753200,3058.823529,5.237393436218e6,0.675737962138
304.753200,3176.470588,5.358085365353e6,0.665705784233
304.753200,3294.117647,5.474080158979e6,0.655827445620
304.753200,3411.764706,5.585495525473e6,0.646100647774
304.753200,3529.411765,5.692447023022e6,0.636523158207
304.753200,3647.058824,5.795048140916e6,0.627092808616
304.753200,3764.705882,5.893410378204e6,0.617807493098
304.753200,3882.352941,5.987643319827e6,0.608665166434
304.753200,4000.000000,6.077854710361e6,0.599663842444
304.753200,4117.647059,6.164150525463e6,0.590801592395
304.753200,4235.294118,6.246635041128e6,0.582076543483
304.753200,4352.941176,6.325410900861e6,0.573486877359
304.753200,4470.588235,6.400579180860e6,0.565030828720
304.753200,4588.235294,6.472239453291e6,0.556706683951
304.753200,4705.882353,6.540489847756e6,0.548512779822
304.753200,4823.529412,6.605427111028e6,0.540447502224
304.753200,4941.176471,6.667146665135e6,0.532509284968
304.753200,5058.823529,6.725742663872e6,0.524696608614
304.753200,5176.470588,6.781308047809e6,0.517007999361
304.753200,5294.117647,6.833934597872e6,0.509442027963
304.753200,5411.764706,6.883712987563e6,0.501997308697
304.753200,5529.411765,6.930732833875e6,0.494672498368
304.753200,5647.058824,6.975082746980e6,0.487466295350
304.753200,5764.705882,7.016850378735e6,0.480377438665
304.753200,5882.352941,7.056122470074e6,0.473404707099
304.753200,6000.000000,7.092984897335e6,0.466546918348
304.753200,6117.647059,7.127522717577e6,0.459802928205
304.753200,6235.294118,7.159820212944e6,0.453171629769
304.753200,6352.941176,7.189960934116e6,0.446651952692
304.753200,6470.588235,7.218027742904e6,0.440242862455
304.753200,6588.235294,7.244102854026e6,0.433943359669
304.753200,6705.882353,7.268267876125e6,0.427752479409
304.753200,6823.529412,7.290603852046e6,0.421669290575
304.753200,6941.176471,7.311191298446e6,0.415692895271
304.753200,7058.823529,7.330110244749e6,0.409822428222
304.753200,7176.470588,7.347440271508e6,0.404057056207
304.753200,7294.117647,7.363260548195e6,0.398395977519
304.753200,7411.764706,7.377649870468e6,0.392838421450
304.753200,7529.411765,7.390686696948e6,0.387383647794
304.753200,7647.058824,7.402449185538e6,0.382030946377
304.753200,7764.705882,7.413015229326e6,0.376779636606
304.753200,7882.352941,7.422462492097e6,0.371629067039
304.753200,8000.000000,7.430868443495e6,0.366578614978
304.753200,8117.647059,7.438310393862e6,0.361627686078
304.753200,8235.294118,7.444865528791e6,0.356775713978
304.753200,8352.941176,7.450610943415e6,0.352022159952
304.753200,8470.588235,7.455623676476e6,0.347366512574
304.753200,8588.235294,7.459980744189e6,0.342808287407
304.753200,8705.882353,7.463759173947e6,0.338347026708
304.753200,8823.529412,7.467036037882e6,0.333982299145
304.753200,8941.176471,7.469888486316e6,0.329713699542
304.753200,9058.823529,7.472393781138e6,0.325540848629
304.753200,9176.470588,7.474629329120e6,0.321463392819
304.753200,9294.117647,7.476672715219e6,0.317481003992
304.753200,9411.764706,7.478601735875e6,0.313593379304
304.753200,9529.411765,7.480494432344e6,0.309800241005
304.753200,9647.058824,7.482429124092e6,0.306101336273
304.753200,9764.705882,7.484484442273e6,0.302496437071
304.753200,9882.352941,7.486739363331e6,0.298985340007
304.753200,10000.000000,7.489273242729e6,0.295567866220
304.753200,10117.647059,7.492165848866e6,0.292243861276
304.753200,10235.294118,7.495497397182e6,0.289013195076
304.753200,10352.941176,7.499348584493e6,0.285875761789
304.753200,10470.588235,7.503800623580e6,0.282831479783
304.753200,10588.235294,7.508935278061e6,0.279880291588
304.753200,10705.882353,7.514834897580e6,0.277022163865
304.753200,10823.529412,7.521582453329e6,0.274257087384
304.753200,10941.176471,7.529261573944e6,0.271585077029
304.753200,11058.823529,7.537956581803e6,0.269006171807
304.753200,11176.470588,7.547752529754e6,0.266520434876
304.753200,11294.117647,7.558735238298e6,0.264127953589
304.753200,11411.764706,7.570991333272e6,0.261828839545
304.753200,11529.411765,7.584608284048e6,0.259623228665
304.753200,11647.058824,7.599674442296e6,0.257511281272
304.753200,11764.705882,7.616279081329e6,0.255493182195
304.753200,11882.352941,7.634512436072e6,0.253569140882
304.753200,12000.000000,7.654465743688e6,0.251739391526
304.753200,12117.647059,7.676231284898e6,0.250004193216
304.753200,12235.294118,7.699902426027e6,0.248363830090
304.753200,12352.941176,7.725573661811e6,0.246818611514
304.753200,12470.588235,7.753340659013e6,0.245368872269
304.753200,12588.235294,7.783300300878e6,0.244014972761
304.753200,12705.882353,7.815550732463e6,0.242757299240
304.753200,12823.529412,7.850191406901e6,0.241596264038
304.753200,12941.176471,7.887323132620e6,0.240532305824
304.753200,13058.823529,7.927048121571e6,0.239565889877
304.753200,13176.470588,7.969470038512e6,0.238697508372
304.753200,13294.117647,8.014694051390e6,0.237927680685
304.753200,13411.764706,8.062826882868e6,0.237256953718
304.753200,13529.411765,8.113976863047e6,0.236685902241
304.753200,13647.058824,8.168253983438e6,0.236215129249
304.753200,13764.705882,8.225769952229e6,0.235845266341
304.753200,13882.352941,8.286638250909e6,0.235576974119
304.753200,14000.000000,8.350974192298e6,0.235410942603
304.753200,14117.647059,8.418894980051e6,0.235347891673
304.753200,14235.294118,8.490519769680e6,0.235388571522
304.753200,14352.941176,8.565969731178e6,0.235533763136
304.753200,14470.588235,8.645368113292e6,0.235784278801
304.753200,14588.235294,8.728840309517e6,0.236140962618
304.753200,14705.882353,8.816513925891e6,0.236604691056
304.753200,14823.529412,8.908518850648e6,0.237176373519
304.753200,14941.176471,9.004987325807e6,0.237856952942
304.753200,15058.823529,9.106054020797e6,0.238647406407
304.753200,15176.470588,9.211856108157e6,0.239548745794
304.753200,15294.117647,9.322533341444e6,0.240562018448
304.753200,15411.764706,9.438228135396e6,0.241688307880
304.753200,15529.411765,9.559085648467e6,0.242928734496
304.753200,15647.058824,9.685253867818e6,0.244284456349
304.753200,15764.705882,9.816883696869e6,0.245756669931
304.753200,15882.352941,9.954129045506e6,0.247346610991
304.753200,16000.000000,1.009714692307e7,0.249055555379
304.878200,2000.000000,3.921807286039e6,0.773563013565
304.878200,2117.647059,4.090653926640e6,0.762041464821
304.878200,2235.294118,4.253635669546e6,0.750697651438
304.878200,2352.941176,4.410893710149e6,0.739528585869
304.878200,2470.588235,4.562566221480e6,0.728531367031
304.878200,2588.235294,4.708788465700e6,0.717703177638
304.878200,2705.882353,4.849692901558e6,0.707041281657
304.878200,2823.529412,4.985409288012e6,0.696543021856
304.878200,2941.176471,5.116064784189e6,0.686205817449
304.878200,3058.823529,5.241784045847e6,0.676027161839
304.878200,3176.470588,5.362689318514e6,0.666004620443
304.878200,3294.117647,5.478900527442e6,0.656135828608
304.878200,3411.764706,5.590535364535e6,0.646418489605
304.878200,3529.411765,5.697709372375e6,0.636850372696
304.878200,3647.058824,5.800536025499e6,0.627429311288
304.878200,3764.705882,5.899126809032e6,0.618153201146
304.878200,3882.352941,5.993591294807e6,0.609019998680
304.878200,4000.000000,6.084037215088e6,0.600027719299
304.878200,4117.647059,6.170570533999e6,0.591174435825
304.878200,4235.294118,6.253295516768e6,0.582458276967
304.878200,4352.941176,6.332314796885e6,0.573877425859
304.878200,4470.588235,6.407729441269e6,0.565430118645
304.878200,4588.235294,6.479639013529e6,0.557114643124
304.878200,4705.882353,6.548141635423e6,0.548929337446
304.878200,4823.529412,6.613334046576e6,0.540872588854
304.878200,4941.176471,6.675311662558e6,0.532942832477
304.878200,5058.823529,6.734168631377e6,0.525138550168
304.878200,5176.470588,6.789997888488e6,0.517458269385
304.878200,5294.117647,6.842891210353e6,0.509900562117
304.878200,5411.764706,6.892939266660e6,0.502464043849
304.878200,5529.411765,6.940231671224e6,0.495147372565
304.878200,5647.058824,6.984857031669e6,0.487949247795
304.878200,5764.705882,7.026902997925e6,0.480868409690
304.878200,5882.352941,7.066456309615e6,0.473903638143
304.878200,6000.000000,7.103602842371e6,0.467053751933
304.878200,6117.647059,7.138427653150e6,0.460317607912
304.878200,6235.294118,7.171015024587e6,0.453694100216
304.878200,6352.941176,7.201448508443e6,0.447182159513
304.878200,6470.588235,7.229810968191e6,0.440780752280
304.878200,6588.235294,7.256184620798e6,0.434488880101
304.878200,6705.882353,7.280651077721e6,0.428305579006
304.878200,6823.529412,7.303291385196e6,0.422229918829
304.878200,6941.176471,7.324186063838e6,0.416261002592
304.878200,7058.823529,7.343415147591e6,0.410397965916
304.878200,7176.470588,7.361058222089e6,0.404639976460
304.878200,7294.117647,7.377194462445e6,0.398986233381
304.878200,7411.764706,7.391902670511e6,0.393435966814
304.878200,7529.411765,7.405261311660e6,0.387988437383
304.878200,7647.058824,7.417348551096e6,0.382642935726
304.878200,7764.705882,7.428242289763e6,0.377398782048
304.878200,7882.352941,7.438020199849e6,0.372255325688
304.878200,8000.000000,7.446759759953e6,0.367211944714
304.878200,8117.647059,7.454538289923e6,0.362268045534
304.878200,8235.294118,7.461432985405e6,0.357423062526
304.878200,8352.941176,7.467520952137e6,0.352676457686
304.878200,8470.588235,7.472879240015e6,0.348027720300
304.878200,8588.235294,7.477584876964e6,0.343476366628
304.878200,8705.882353,7.481714902637e6,0.339021939611
304.878200,8823.529412,7.485346401982e6,0.334664008591
304.878200,8941.176471,7.488556538695e6,0.330402169049
304.878200,9058.823529,7.491422588597e6,0.326236042366
304.878200,9176.470588,7.494021972955e6,0.322165275589
304.878200,9294.117647,7.496432291785e6,0.318189541226
304.878200,9411.764706,7.498731357155e6,0.314308537044
304.878200,9529.411765,7.500997226521e6,0.310521985896
304.878200,9647.058824,7.503308236124e6,0.306829635556
304.878200,9764.705882,7.505743034474e6,0.303231258566
304.878200,9882.352941,7.508380615952e6,0.299726652107
304.878200,10000.000000,7.511300354552e6,0.296315637882
304.878200,10117.647059,7.514582037795e6,0.292998062007
304.878200,10235.294118,7.518305900844e6,0.289773794930
304.878200,10352.941176,7.522552660843e6,0.286642731350
304.878200,10470.588235,7.527403551515e6,0.283604790165
304.878200,10588.235294,7.532940358038e6,0.280659914419
304.878200,10705.882353,7.539245452239e6,0.277808071282
304.878200,10823.529412,7.546401828126e6,0.275049252023
304.878200,10941.176471,7.554493137795e6,0.272383472018
304.878200,11058.823529,7.563603727728e6,0.269810770758
304.878200,11176.470588,7.573818675534e6,0.267331211878
304.878200,11294.117647,7.585223827143e6,0.264944883197
304.878200,11411.764706,7.597905834491e6,0.262651896777
304.878200,11529.411765,7.611952193737e6,0.260452388991
304.878200,11647.058824,7.627451284029e6,0.258346520611
304.878200,11764.705882,7.644492406862e6,0.256334476903
304.878200,11882.352941,7.663165826058e6,0.254416467749
304.878200,12000.000000,7.683562808403e6,0.252592727769
304.878200,12117.647059,7.705775664978e6,0.250863516470
304.878200,12235.294118,7.729897793217e6,0.249229118404
304.878200,12352.941176,7.756023719728e6,0.247689843345
304.878200,12470.588235,7.784249143919e6,0.246246026476
304.878200,12588.235294,7.814670982468e6,0.244898028596
304.878200,12705.882353,7.847387414671e6,0.243646236345
